Trinity_ID	178	359	463	cluster	V2.x	uniprot_acc_ID	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13	V14	V2.y	V3	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y
TRINITY_DN6756_c0_g1_i4	37	36	49	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN817_c0_g3_i2	736	1476	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2233_c0_g1_i8	195	389	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3139_c0_g2_i2	40	28	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4154_c0_g3_i6	3314	2206	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN109034_c0_g1_i1	294	479	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5618_c1_g1_i1	35	39	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN70266_c0_g1_i8	22	9	51	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23790_c0_g2_i1	100	127	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN50949_c0_g1_i1	21	62	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5913_c0_g2_i13	231	181	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3547_c2_g1_i4	97	136	78	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2444_c1_g1_i10	0	386	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN496_c1_g1_i4	175	108	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN73306_c0_g1_i1	110	6	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN285_c0_g1_i23	729	529	2890	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2205_c0_g1_i17	56	12	0	3	sp	P57106	MDHC2_ARATH	46.7	319	159	5	1447	503	15	326	1.2e-73	278.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4603_c0_g1_i1	45	59	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN29271_c0_g1_i12	194	113	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5466_c0_g1_i4	12	58	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3165_c1_g1_i6	109	101	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2280_c4_g1_i13	130	136	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16932_c0_g1_i27	1716	2095	84	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN89_c0_g1_i45	189	124	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN21420_c0_g1_i4	267	259	1	1	sp	E1BCH6	ISPD_BOVIN	42.6	242	131	3	404	1105	47	288	2.6e-51	206.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13118_c3_g1_i15	361	513	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14341_c0_g1_i3	43	38	0	1	sp	Q6PDG8	MON1A_MOUSE	43.3	517	275	7	1695	193	42	556	2e-112	407.9	MON1A_MOUSE	reviewed	Vacuolar fusion protein MON1 homolog A	Mon1a	Mus musculus (Mouse)	556	cellular iron ion homeostasis [GO:0006879]; protein secretion [GO:0009306]; protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]	endomembrane system [GO:0012505]	guanyl-nucleotide exchange factor activity [GO:0005085]	endomembrane system [GO:0012505]; guanyl-nucleotide exchange factor activity [GO:0005085]; cellular iron ion homeostasis [GO:0006879]; protein secretion [GO:0009306]; protein transport [GO:0015031]; vesicle-mediated transport [GO:0016192]	GO:0005085; GO:0006879; GO:0009306; GO:0012505; GO:0015031; GO:0016192
TRINITY_DN23_c0_g1_i1	1693	1923	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5098_c0_g1_i1	115	197	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3821_c0_g1_i5	50	77	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2210_c12_g2_i1	27	135	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8018_c0_g1_i2	151	150	66	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN20926_c0_g2_i3	36	13	41	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN37645_c0_g2_i1	10	44	57	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7443_c0_g1_i9	12	91	159	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14349_c1_g1_i2	319	76	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8179_c0_g1_i1	250	134	14	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16071_c0_g1_i9	1168	3615	63	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5642_c0_g1_i29	167	233	39	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2943_c0_g1_i1	50	71	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16_c0_g1_i30	2993	11630	92385	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13073_c0_g1_i5	55	95	0	1	sp	P80405	MTHFS_RABIT	50	196	98	0	4782	4195	4	199	4.8e-52	208.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1859_c1_g1_i1	1062	2748	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4001_c0_g2_i4	36	81	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN114_c0_g1_i4	1261	664	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN881_c1_g1_i1	89	244	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5751_c0_g1_i12	3905	1701	12	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3005_c0_g1_i18	3	191	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2506_c0_g1_i9	53	38	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN389_c0_g2_i23	139	0	20	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9116_c2_g1_i1	265	157	41	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1570_c6_g1_i14	76	178	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN765_c0_g1_i9	484	889	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN12558_c0_g1_i9	59	57	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN12348_c1_g1_i9	0	35	100	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN40611_c0_g1_i2	104	14	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN25116_c0_g1_i7	4	77	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN43504_c0_g1_i20	6824	10369	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22640_c0_g1_i1	979	3	8	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1482_c0_g2_i2	52	46	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4841_c0_g1_i4	32	42	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2267_c0_g1_i3	112	0	65	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6044_c0_g1_i1	891	419	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3909_c1_g1_i17	8	0	156	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4694_c0_g2_i1	161	94	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2654_c0_g1_i10	26	33	46	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11223_c0_g1_i4	176	293	38	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2134_c3_g1_i2	65	44	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10571_c0_g1_i6	20	24	52	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN112330_c0_g1_i1	85	91	178	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5673_c1_g1_i1	0	73	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN284_c0_g1_i8	71	138	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6607_c0_g1_i3	41	39	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11158_c1_g2_i6	16	60	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26781_c0_g1_i1	25	63	35	2	sp	P18729	ZG57_XENLA	53.5	71	33	0	123	335	183	253	1.1e-16	87.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26781_c0_g1_i1	25	63	35	2	sp	P18729	ZG57_XENLA	37	146	66	4	2	436	13	133	1.9e-13	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN133_c0_g1_i7	27	42	193	4	sp	Q54I86	S35B1_DICDI	32.5	289	188	4	1473	616	66	350	3.4e-36	154.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN34574_c0_g1_i1	638	411	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9058_c0_g2_i7	77	125	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17348_c0_g1_i1	61	24	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14653_c2_g2_i1	26	62	40	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN54070_c0_g4_i1	70	157	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13305_c0_g1_i3	141	6	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN269_c2_g2_i2	448	547	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN524_c0_g1_i9	36	51	12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1532_c1_g1_i42	64	20	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3537_c0_g1_i14	14	34	33	6	sp	Q9FJ79	TOP1B_ARATH	40.5	593	314	11	2641	902	345	911	7e-116	420.2	TOP1B_ARATH	reviewed	DNA topoisomerase 1 beta (EC 5.99.1.2) (DNA topoisomerase 1)	TOP1B TOP1 TOP1BETA At5g55310 MTE17.2	Arabidopsis thaliana (Mouse-ear cress)	917	chromatin remodeling [GO:0006338]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; DNA topological change [GO:0006265]	membrane [GO:0016020]; nucleolus [GO:0005730]; replication fork protection complex [GO:0031298]	DNA binding [GO:0003677]; DNA topoisomerase type I activity [GO:0003917]	membrane [GO:0016020]; nucleolus [GO:0005730]; replication fork protection complex [GO:0031298]; DNA binding [GO:0003677]; DNA topoisomerase type I activity [GO:0003917]; chromatin remodeling [GO:0006338]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; DNA topological change [GO:0006265]	GO:0003677; GO:0003917; GO:0005730; GO:0006260; GO:0006265; GO:0006338; GO:0007059; GO:0016020; GO:0031298
TRINITY_DN18219_c1_g1_i15	52	80	97	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19143_c0_g1_i3	50	57	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26646_c0_g1_i4	89	27	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1480_c0_g1_i2	13	75	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3005_c0_g1_i7	0	69	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2456_c0_g1_i2	8	140	0	2	sp	Q58WW2	DCAF6_HUMAN	50	338	157	5	1986	985	33	362	1.3e-91	339	DCAF6_HUMAN	reviewed	DDB1- and CUL4-associated factor 6 (Androgen receptor complex-associated protein) (ARCAP) (IQ motif and WD repeat-containing protein 1) (Nuclear receptor interaction protein) (NRIP)	DCAF6 IQWD1 MSTP055	Homo sapiens (Human)	860	positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	ligand-dependent nuclear receptor transcription coactivator activity [GO:0030374]	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ligand-dependent nuclear receptor transcription coactivator activity [GO:0030374]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]	GO:0005634; GO:0005654; GO:0005829; GO:0005925; GO:0016567; GO:0030374; GO:0043687; GO:0045944; GO:0080008
TRINITY_DN619_c1_g1_i11	10	63	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN29_c18_g1_i1	7718	9006	8	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17296_c0_g1_i4	46	83	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3251_c0_g2_i3	48	62	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN35677_c0_g1_i10	0	82	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN951_c1_g1_i2	64	223	0	2	sp	O00442	RTCA_HUMAN	34.8	371	204	13	49	1089	6	362	2.6e-43	177.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1064_c4_g1_i2	75	253	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11178_c0_g1_i5	0	130	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1687_c0_g1_i2	724	497	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN20714_c0_g1_i2	3	14	177	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1746_c0_g1_i10	66	32	0	3	sp	P05661	MYSA_DROME	61.7	193	73	1	577	2	10	202	6.7e-68	258.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2779_c0_g1_i6	369	681	18	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8120_c0_g1_i6	117	188	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN25379_c0_g1_i5	35	81	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN47_c1_g1_i2	535	435	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16559_c1_g1_i3	102	68	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1360_c1_g1_i11	211	191	33	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4983_c0_g1_i1	3059	4035	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23418_c0_g1_i9	67	154	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4191_c3_g2_i9	118	31	69	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1978_c0_g1_i1	27	37	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14814_c0_g1_i2	296	359	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN230_c1_g1_i9	1269	2396	441	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN81042_c0_g1_i4	56	58	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6455_c0_g1_i1	58	68	0	1	sp	O76463	NFT1_CAEEL	44.6	437	220	5	1933	647	17	439	4.4e-98	360.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1038_c1_g1_i1	69	164	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15304_c0_g1_i3	29	53	275	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1340_c0_g2_i2	24	83	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN31_c0_g1_i39	0	278	1192	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4097_c0_g1_i41	36	51	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3769_c0_g1_i11	263	977	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN45648_c0_g1_i23	0	0	85	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
